root	class	derivation	tense	voices
van	8	primary	optative	active,middle
van	8	primary	present	active,middle
vand	1	primary	benedictive	active
vand	1	primary	future	middle
vand	1	primary	imperative	middle,passive
vand	1	primary	imperfect	middle,passive
vand	1	primary	optative	middle,passive
vand	1	primary	perfect	middle
vand	1	primary	periphrastic_future	active
vand	1	primary	present	middle,passive
vap	1	causative	future	active,middle
vap	1	causative	imperative	active,middle,passive
vap	1	causative	imperfect	active,middle,passive
vap	1	causative	optative	active,middle,passive
vap	1	causative	periphrastic_future	active
vap	1	causative	present	active,middle,passive
vap	1	primary	benedictive	active
vap	1	primary	future	active,middle
vap	1	primary	imperative	active,middle,passive
vap	1	primary	imperfect	active,middle,passive
vap	1	primary	optative	active,middle,passive
vap	1	primary	perfect	active,middle
vap	1	primary	periphrastic_future	active
vap	1	primary	present	active,middle,passive
varivas	11	primary	future	active,middle
varivas	11	primary	imperative	active
varivas	11	primary	imperfect	active
varivas	11	primary	optative	active
varivas	11	primary	periphrastic_future	active
varivas	11	primary	present	active
varṇ	10	primary	future	active
varṇ	10	primary	imperative	active,passive
varṇ	10	primary	imperfect	active,passive
varṇ	10	primary	optative	active,passive
varṇ	10	primary	periphrastic_future	active
varṇ	10	primary	present	active,passive
vas	1	causative	future	active,middle
vas	1	causative	imperative	active,middle,passive
vas	1	causative	imperfect	active,middle,passive
vas	1	causative	optative	active,middle,passive
vas	1	causative	periphrastic_future	active
vas	1	causative	present	active,middle,passive
vas	1	desiderative	future	active
vas	1	desiderative	imperative	active,passive
vas	1	desiderative	imperfect	active,passive
vas	1	desiderative	optative	active,passive
vas	1	desiderative	periphrastic_future	active
vas	1	desiderative	present	active,passive
vas	1	intensive	imperative	active,middle
vas	1	intensive	imperfect	active,middle
vas	1	intensive	optative	active,middle
vas	1	intensive	present	active,middle
vas	1	primary	benedictive	active
vas	1	primary	future	active,middle
vas	1	primary	imperative	active,passive
vas	1	primary	imperfect	active,passive
vas	1	primary	optative	active,passive
vas	1	primary	perfect	active,middle
vas	1	primary	periphrastic_future	active
vas	1	primary	present	active,passive
vas	2	primary	imperative	middle
vas	2	primary	imperfect	middle
vas	2	primary	optative	middle
vas	2	primary	present	middle
vas	6	primary	imperative	active
vas	6	primary	imperfect	active
vas	6	primary	optative	active
vas	6	primary	present	active
vastra	11	primary	future	active,middle
vastra	11	primary	imperative	active,passive
vastra	11	primary	imperfect	active,passive
vastra	11	primary	optative	active,passive
vastra	11	primary	periphrastic_future	active
vastra	11	primary	present	active,passive
vatsala	11	primary	future	active,middle
vatsala	11	primary	imperative	active
vatsala	11	primary	imperfect	active
vatsala	11	primary	optative	active
vatsala	11	primary	periphrastic_future	active
vatsala	11	primary	present	active
vañc	1	causative	future	active,middle
vañc	1	causative	imperative	active,middle,passive
vañc	1	causative	imperfect	active,middle,passive
vañc	1	causative	optative	active,middle,passive
vañc	1	causative	periphrastic_future	active
vañc	1	causative	present	active,middle,passive
vañc	1	primary	benedictive	active
vañc	1	primary	future	active
vañc	1	primary	imperative	active,passive
vañc	1	primary	imperfect	active,passive
vañc	1	primary	optative	active,passive
vañc	1	primary	perfect	active
vañc	1	primary	periphrastic_future	active
vañc	1	primary	present	active,passive
vaś	2	causative	future	active,middle
vaś	2	causative	imperative	active,middle,passive
vaś	2	causative	imperfect	active,middle,passive
vaś	2	causative	optative	active,middle,passive
vaś	2	causative	periphrastic_future	active
vaś	2	causative	present	active,middle,passive
vaś	2	primary	benedictive	active
vaś	2	primary	future	active
vaś	2	primary	imperative	active,passive
vaś	2	primary	imperfect	active,passive
vaś	2	primary	optative	active,passive
vaś	2	primary	perfect	active
vaś	2	primary	periphrastic_future	active
vaś	2	primary	present	active,passive
vaś	5	primary	aorist	active,middle
vaś	5	primary	injunctive	active,middle
veda	11	primary	future	active,middle
veda	11	primary	imperative	active,passive
veda	11	primary	imperfect	active,passive
veda	11	primary	optative	active,passive
veda	11	primary	periphrastic_future	active
veda	11	primary	present	active,passive
ven	1	primary	benedictive	active
ven	1	primary	future	active
ven	1	primary	imperative	active,passive
ven	1	primary	imperfect	active,passive
ven	1	primary	optative	active,passive
ven	1	primary	perfect	active
ven	1	primary	periphrastic_future	active
ven	1	primary	present	active,passive
veṣṭ	1	causative	future	active,middle
veṣṭ	1	causative	imperative	active,middle
veṣṭ	1	causative	imperfect	active,middle
veṣṭ	1	causative	optative	active,middle
veṣṭ	1	causative	periphrastic_future	active
veṣṭ	1	causative	present	active,middle
veṣṭ	1	primary	benedictive	active
veṣṭ	1	primary	future	middle
veṣṭ	1	primary	imperative	middle,passive
veṣṭ	1	primary	imperfect	middle,passive
veṣṭ	1	primary	optative	middle,passive
veṣṭ	1	primary	perfect	middle
veṣṭ	1	primary	periphrastic_future	active
veṣṭ	1	primary	present	middle,passive
vic	7	causative	future	active,middle
vic	7	causative	imperative	active,middle,passive
vic	7	causative	imperfect	active,middle,passive
vic	7	causative	optative	active,middle,passive
vic	7	causative	periphrastic_future	active
vic	7	causative	present	active,middle,passive
vic	7	desiderative	future	active
vic	7	desiderative	imperative	active,passive
vic	7	desiderative	imperfect	active,passive
vic	7	desiderative	optative	active,passive
vic	7	desiderative	periphrastic_future	active
vic	7	desiderative	present	active,passive
vic	7	primary	benedictive	active
vic	7	primary	future	active,middle
vic	7	primary	imperative	active,middle,passive
vic	7	primary	imperfect	active,middle,passive
vic	7	primary	optative	active,middle,passive
vic	7	primary	perfect	active,middle
vic	7	primary	periphrastic_future	active
vic	7	primary	present	active,middle,passive
vid	1	primary	aorist	passive
vid	2	causative	future	active,middle
vid	2	causative	imperative	active,middle,passive
vid	2	causative	imperfect	active,middle,passive
vid	2	causative	optative	active,middle,passive
vid	2	causative	periphrastic_future	active
vid	2	causative	present	active,middle,passive
vid	2	desiderative	future	active
vid	2	desiderative	imperative	active,passive
vid	2	desiderative	imperfect	active,passive
vid	2	desiderative	optative	active,passive
vid	2	desiderative	periphrastic_future	active
vid	2	desiderative	present	active,passive
vid	2	intensive	imperative	active,middle
vid	2	intensive	imperfect	active,middle
vid	2	intensive	optative	active,middle
vid	2	intensive	present	active,middle
vid	2	primary	aorist	active,middle
vid	2	primary	benedictive	active
vid	2	primary	future	active,middle
vid	2	primary	imperative	active,middle,passive
vid	2	primary	imperfect	active,middle,passive
vid	2	primary	optative	active,middle,passive
vid	2	primary	perfect	active,middle
vid	2	primary	periphrastic_future	active
vid	2	primary	present	active,middle,passive
vid	5	primary	aorist	active,middle
vid	5	primary	injunctive	active,middle
vid	6	primary	imperative	active,middle
vid	6	primary	imperfect	active,middle
vid	6	primary	optative	active,middle
vid	6	primary	present	active,middle
vid	7	primary	imperative	middle
vid	7	primary	imperfect	middle
vid	7	primary	optative	middle
vid	7	primary	present	middle
vidh	6	primary	benedictive	active
vidh	6	primary	imperative	active
vidh	6	primary	imperfect	active
vidh	6	primary	optative	active
vidh	6	primary	present	active
vij	6	causative	future	active,middle
vij	6	causative	imperative	active,middle,passive
vij	6	causative	imperfect	active,middle,passive
vij	6	causative	optative	active,middle,passive
vij	6	causative	periphrastic_future	active
vij	6	causative	present	active,middle,passive
vij	6	primary	benedictive	active
vij	6	primary	future	active,middle
vij	6	primary	imperative	active,middle,passive
vij	6	primary	imperfect	active,middle,passive
vij	6	primary	optative	active,middle,passive
vij	6	primary	perfect	active,middle
vij	6	primary	periphrastic_future	active
vij	6	primary	present	active,middle,passive
vikaca	11	primary	future	active,middle
vikaca	11	primary	imperative	active,passive
vikaca	11	primary	imperfect	active,passive
vikaca	11	primary	optative	active,passive
vikaca	11	primary	periphrastic_future	active
vikaca	11	primary	present	active,passive
vimanā	11	primary	future	active,middle
vimanā	11	primary	imperative	middle
vimanā	11	primary	imperfect	middle
vimanā	11	primary	optative	middle
vimanā	11	primary	periphrastic_future	active
vimanā	11	primary	present	middle
vindh	6	primary	benedictive	active
vindh	6	primary	future	active,middle
vindh	6	primary	imperative	active,middle,passive
vindh	6	primary	imperfect	active,middle,passive
vindh	6	primary	optative	active,middle,passive
vindh	6	primary	perfect	active,middle
vindh	6	primary	periphrastic_future	active
vindh	6	primary	present	active,middle,passive
vip	1	causative	future	active,middle
vip	1	causative	imperative	active,middle,passive
vip	1	causative	imperfect	active,middle,passive
vip	1	causative	optative	active,middle,passive
vip	1	causative	periphrastic_future	active
vip	1	causative	present	active,middle,passive
vip	1	primary	benedictive	active
vip	1	primary	future	middle
vip	1	primary	imperative	middle
vip	1	primary	imperfect	middle
vip	1	primary	optative	middle
vip	1	primary	perfect	middle
vip	1	primary	periphrastic_future	active
vip	1	primary	present	middle
viś	3	primary	aorist	active,middle
viś	6	primary	imperative	active,middle
viś	6	primary	imperfect	active,middle
viś	6	primary	optative	active,middle
viś	6	primary	present	active,middle
viś	7	causative	future	active,middle
viś	7	causative	imperative	active,middle,passive
viś	7	causative	imperfect	active,middle,passive
viś	7	causative	optative	active,middle,passive
viś	7	causative	periphrastic_future	active
viś	7	causative	present	active,middle,passive
viś	7	desiderative	future	active
viś	7	desiderative	imperative	active,passive
viś	7	desiderative	imperfect	active,passive
viś	7	desiderative	optative	active,passive
viś	7	desiderative	periphrastic_future	active
viś	7	desiderative	present	active,passive
viś	7	primary	aorist	active,middle
viś	7	primary	benedictive	active
viś	7	primary	future	active,middle
viś	7	primary	imperative	passive
viś	7	primary	imperfect	passive
viś	7	primary	optative	passive
viś	7	primary	perfect	active,middle
viś	7	primary	periphrastic_future	active
viś	7	primary	present	passive
viśada	11	primary	future	active,middle
viśada	11	primary	imperative	active,passive
viśada	11	primary	imperfect	active,passive
viśada	11	primary	optative	active,passive
viśada	11	primary	periphrastic_future	active
viśada	11	primary	present	active,passive
viṣ	1	primary	imperative	active
viṣ	1	primary	imperfect	active
viṣ	1	primary	optative	active
viṣ	1	primary	present	active
viṣ	3	causative	future	active,middle
viṣ	3	causative	imperative	active,middle,passive
viṣ	3	causative	imperfect	active,middle,passive
viṣ	3	causative	optative	active,middle,passive
viṣ	3	causative	periphrastic_future	active
viṣ	3	causative	present	active,middle,passive
viṣ	3	intensive	imperative	active
viṣ	3	intensive	imperfect	active
viṣ	3	intensive	optative	active
viṣ	3	intensive	present	active
viṣ	3	intensive	subjunctive	active
viṣ	3	primary	benedictive	active
viṣ	3	primary	future	active
viṣ	3	primary	imperative	active,passive
viṣ	3	primary	imperfect	active,passive
viṣ	3	primary	optative	active,passive
viṣ	3	primary	perfect	active
viṣ	3	primary	periphrastic_future	active
viṣ	3	primary	present	active,passive
viṣa	11	primary	future	active,middle
viṣa	11	primary	imperative	middle
viṣa	11	primary	imperfect	middle
viṣa	11	primary	optative	middle
viṣa	11	primary	periphrastic_future	active
viṣa	11	primary	present	middle
vlī	9	primary	benedictive	active
vlī	9	primary	future	active,middle
vlī	9	primary	imperative	active,middle,passive
vlī	9	primary	imperfect	active,middle,passive
vlī	9	primary	optative	active,middle,passive
vlī	9	primary	perfect	active,middle
vlī	9	primary	periphrastic_future	active
vlī	9	primary	present	active,middle,passive
vraj	1	primary	benedictive	active
vraj	1	primary	future	active
vraj	1	primary	imperative	active,passive
vraj	1	primary	imperfect	active,passive
vraj	1	primary	optative	active,passive
vraj	1	primary	perfect	active
vraj	1	primary	periphrastic_future	active
vraj	1	primary	present	active,passive
vraj	5	primary	aorist	active,middle
vraj	5	primary	injunctive	active,middle
vrata	11	primary	future	active,middle
vrata	11	primary	imperative	active,passive
vrata	11	primary	imperfect	active,passive
vrata	11	primary	optative	active,passive
vrata	11	primary	periphrastic_future	active
vrata	11	primary	present	active,passive
vraśc	3	causative	future	active,middle
vraśc	3	causative	imperative	active,middle,passive
vraśc	3	causative	imperfect	active,middle,passive
vraśc	3	causative	optative	active,middle,passive
vraśc	3	causative	periphrastic_future	active
vraśc	3	causative	present	active,middle,passive
vraśc	3	primary	aorist	active
vraśc	3	primary	benedictive	active
vraśc	3	primary	future	active
vraśc	3	primary	imperative	passive
vraśc	3	primary	imperfect	passive
vraśc	3	primary	optative	passive
vraśc	3	primary	perfect	active
vraśc	3	primary	periphrastic_future	active
vraśc	3	primary	present	passive
vraśc	4	primary	aorist	active
vraśc	5	primary	aorist	active
